"3272078",NULL,NULL,"Gogebic 6","1642297206",NULL,"46.681212","-89.787518",NULL,NULL,"2022-01-16 01:40:06",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272079",NULL,NULL,"Gogebic 6","1642297220",NULL,"46.681713","-89.787096",NULL,NULL,"2022-01-16 01:40:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272080",NULL,NULL,"Gogebic 6","1642297280",NULL,"46.684044","-89.786359",NULL,NULL,"2022-01-16 01:41:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272081",NULL,NULL,"Gogebic 6","1642297340",NULL,"46.686671","-89.786261",NULL,NULL,"2022-01-16 01:42:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272082",NULL,NULL,"Gogebic 6","1642297391",NULL,"46.687918","-89.787169",NULL,NULL,"2022-01-16 01:43:11",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272083",NULL,NULL,"Gogebic 6","1642297400",NULL,"46.687999","-89.787591",NULL,NULL,"2022-01-16 01:43:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272084",NULL,NULL,"Gogebic 6","1642297460",NULL,"46.688494","-89.790456",NULL,NULL,"2022-01-16 01:44:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272085",NULL,NULL,"Gogebic 6","1642297520",NULL,"46.689182","-89.793804",NULL,NULL,"2022-01-16 01:45:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272086",NULL,NULL,"Gogebic 6","1642297580",NULL,"46.688573","-89.796649",NULL,NULL,"2022-01-16 01:46:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272087",NULL,NULL,"Gogebic 6","1642297608",NULL,"46.688004","-89.79721",NULL,NULL,"2022-01-16 01:46:48",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272088",NULL,NULL,"Gogebic 6","1642297640",NULL,"46.687122","-89.796076",NULL,NULL,"2022-01-16 01:47:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272089",NULL,NULL,"Gogebic 6","1642297641",NULL,"46.687079","-89.796081",NULL,NULL,"2022-01-16 01:47:21",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272090",NULL,NULL,"Gogebic 6","1642297648",NULL,"46.686883","-89.796268",NULL,NULL,"2022-01-16 01:47:28",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272091",NULL,NULL,"Gogebic 6","1642297700",NULL,"46.686819","-89.799193",NULL,NULL,"2022-01-16 01:48:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272092",NULL,NULL,"Gogebic 6","1642297705",NULL,"46.686855","-89.79945",NULL,NULL,"2022-01-16 01:48:25",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272093",NULL,NULL,"Gogebic 6","1642297760",NULL,"46.687168","-89.802797",NULL,NULL,"2022-01-16 01:49:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272094",NULL,NULL,"Gogebic 6","1642297786",NULL,"46.687035","-89.804378",NULL,NULL,"2022-01-16 01:49:46",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272095",NULL,NULL,"Gogebic 6","1642297820",NULL,"46.685723","-89.805155",NULL,NULL,"2022-01-16 01:50:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272096",NULL,NULL,"Gogebic 6","1642297831",NULL,"46.685617","-89.805676",NULL,NULL,"2022-01-16 01:50:31",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272097",NULL,NULL,"Gogebic 6","1642297880",NULL,"46.68666","-89.808137",NULL,NULL,"2022-01-16 01:51:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272098",NULL,NULL,"Gogebic 6","1642297908",NULL,"46.686573","-89.809555",NULL,NULL,"2022-01-16 01:51:48",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272099",NULL,NULL,"Gogebic 6","1642297940",NULL,"46.685819","-89.810729",NULL,NULL,"2022-01-16 01:52:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272100",NULL,NULL,"Gogebic 6","1642297951",NULL,"46.685799","-89.811311",NULL,NULL,"2022-01-16 01:52:31",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272101",NULL,NULL,"Gogebic 6","1642298000",NULL,"46.686107","-89.814326",NULL,NULL,"2022-01-16 01:53:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272102",NULL,NULL,"Gogebic 6","1642298014",NULL,"46.686458","-89.814546",NULL,NULL,"2022-01-16 01:53:34",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272103",NULL,NULL,"Gogebic 6","1642298120",NULL,"46.689948","-89.810255",NULL,NULL,"2022-01-16 01:55:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272104",NULL,NULL,"Gogebic 6","1642298240",NULL,"46.69289","-89.804012",NULL,NULL,"2022-01-16 01:57:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272105",NULL,NULL,"Gogebic 6","1642298300",NULL,"46.69417","-89.800599",NULL,NULL,"2022-01-16 01:58:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272106",NULL,NULL,"Gogebic 6","1642298420",NULL,"46.698128","-89.795447",NULL,NULL,"2022-01-16 02:00:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272107",NULL,NULL,"Gogebic 6","1642298540",NULL,"46.701956","-89.789712",NULL,NULL,"2022-01-16 02:02:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272108",NULL,NULL,"Gogebic 6","1642298600",NULL,"46.703335","-89.787026",NULL,NULL,"2022-01-16 02:03:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272109",NULL,NULL,"Gogebic 6","1642298660",NULL,"46.705189","-89.78686",NULL,NULL,"2022-01-16 02:04:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272110",NULL,NULL,"Gogebic 6","1642298780",NULL,"46.708509","-89.793026",NULL,NULL,"2022-01-16 02:06:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272111",NULL,NULL,"Gogebic 6","1642298840",NULL,"46.710038","-89.79609",NULL,NULL,"2022-01-16 02:07:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272112",NULL,NULL,"Gogebic 6","1642298900",NULL,"46.710679","-89.797326",NULL,NULL,"2022-01-16 02:08:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272113",NULL,NULL,"Gogebic 6","1642298960",NULL,"46.710449","-89.79691",NULL,NULL,"2022-01-16 02:09:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272114",NULL,NULL,"Gogebic 6","1642299440",NULL,"46.710296","-89.796611",NULL,NULL,"2022-01-16 02:17:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272115",NULL,NULL,"Gogebic 6","1642299453",NULL,"46.710105","-89.796239",NULL,NULL,"2022-01-16 02:17:33",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272116",NULL,NULL,"Gogebic 6","1642299500",NULL,"46.708945","-89.793887",NULL,NULL,"2022-01-16 02:18:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272117",NULL,NULL,"Gogebic 6","1642299560",NULL,"46.707191","-89.790602",NULL,NULL,"2022-01-16 02:19:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272118",NULL,NULL,"Gogebic 6","1642299620",NULL,"46.705371","-89.787262",NULL,NULL,"2022-01-16 02:20:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272119",NULL,NULL,"Gogebic 6","1642299680",NULL,"46.703501","-89.786997",NULL,NULL,"2022-01-16 02:21:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272120",NULL,NULL,"Gogebic 6","1642299740",NULL,"46.701794","-89.789818",NULL,NULL,"2022-01-16 02:22:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272121",NULL,NULL,"Gogebic 6","1642299800",NULL,"46.699834","-89.792864",NULL,NULL,"2022-01-16 02:23:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272122",NULL,NULL,"Gogebic 6","1642299860",NULL,"46.697821","-89.795867",NULL,NULL,"2022-01-16 02:24:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272123",NULL,NULL,"Gogebic 6","1642299920",NULL,"46.695694","-89.798573",NULL,NULL,"2022-01-16 02:25:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272124",NULL,NULL,"Gogebic 6","1642299980",NULL,"46.693934","-89.801668",NULL,NULL,"2022-01-16 02:26:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272125",NULL,NULL,"Gogebic 6","1642300040",NULL,"46.692305","-89.804975",NULL,NULL,"2022-01-16 02:27:20",NULL,"13.3",NULL,"1",NULL,"108","0","0","0","0"
"3272126",NULL,NULL,"Gogebic 6","1642300100",NULL,"46.690885","-89.808587",NULL,NULL,"2022-01-16 02:28:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272127",NULL,NULL,"Gogebic 6","1642300220",NULL,"46.686701","-89.814214",NULL,NULL,"2022-01-16 02:30:20",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
"3272128",NULL,NULL,"Gogebic 6","1642300243",NULL,"46.686067","-89.81417",NULL,NULL,"2022-01-16 02:30:43",NULL,"13.4",NULL,"1",NULL,"108","0","0","0","0"
